[2J[HOK,9,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 0.02%, 11.02MiB / 3.871GiB, 0.28%, 118MB / 84.7MB, 0B / 0B
[2J[HOK,9,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 18.22%, 11.03MiB / 3.871GiB, 0.28%, 120MB / 86.6MB, 0B / 0B
OK,9,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.125MiB / 50MiB, 8.25%, 143kB / 237kB, 0B / 0B
OK,9,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.08%, 10.45MiB / 50MiB, 20.90%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,9,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.30%, 27.2MiB / 500MiB, 5.44%, 1.88MB / 332kB, 27.8MB / 0B
OK,9,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.19%, 5.875MiB / 125MiB, 4.70%, 473kB / 269kB, 160kB / 0B
OK,9,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,9,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 119.20%, 12.47MiB / 3.871GiB, 0.31%, 84.4MB / 120MB, 4.66MB / 0B
[2J[HOK,9,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 18.22%, 11.03MiB / 3.871GiB, 0.28%, 120MB / 86.6MB, 0B / 0B
OK,9,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.125MiB / 50MiB, 8.25%, 143kB / 237kB, 0B / 0B
OK,9,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.08%, 10.45MiB / 50MiB, 20.90%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,9,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.30%, 27.2MiB / 500MiB, 5.44%, 1.88MB / 332kB, 27.8MB / 0B
OK,9,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.19%, 5.875MiB / 125MiB, 4.70%, 473kB / 269kB, 160kB / 0B
OK,9,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,9,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 119.20%, 12.47MiB / 3.871GiB, 0.31%, 84.4MB / 120MB, 4.66MB / 0B
[2J[HOK,9,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 18.59%, 11.03MiB / 3.871GiB, 0.28%, 121MB / 86.7MB, 0B / 0B
OK,9,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.125MiB / 50MiB, 8.25%, 143kB / 237kB, 0B / 0B
OK,9,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.10%, 10.45MiB / 50MiB, 20.90%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,9,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.31%, 27.2MiB / 500MiB, 5.44%, 1.88MB / 332kB, 27.8MB / 0B
OK,9,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.07%, 5.875MiB / 125MiB, 4.70%, 473kB / 269kB, 160kB / 0B
OK,9,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,9,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 122.62%, 12.47MiB / 3.871GiB, 0.31%, 84.5MB / 120MB, 4.66MB / 0B
[2J[HOK,9,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 18.59%, 11.03MiB / 3.871GiB, 0.28%, 121MB / 86.7MB, 0B / 0B
OK,9,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.125MiB / 50MiB, 8.25%, 143kB / 237kB, 0B / 0B
OK,9,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.10%, 10.45MiB / 50MiB, 20.90%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,9,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.31%, 27.2MiB / 500MiB, 5.44%, 1.88MB / 332kB, 27.8MB / 0B
OK,9,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.07%, 5.875MiB / 125MiB, 4.70%, 473kB / 269kB, 160kB / 0B
OK,9,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,9,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 122.62%, 12.47MiB / 3.871GiB, 0.31%, 84.5MB / 120MB, 4.66MB / 0B
[2J[HOK,9,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 18.13%, 11.03MiB / 3.871GiB, 0.28%, 121MB / 86.8MB, 0B / 0B
OK,9,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.03%, 4.125MiB / 50MiB, 8.25%, 143kB / 237kB, 0B / 0B
OK,9,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.09%, 10.45MiB / 50MiB, 20.90%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,9,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 27.2MiB / 500MiB, 5.44%, 1.88MB / 332kB, 27.8MB / 0B
OK,9,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.11%, 5.875MiB / 125MiB, 4.70%, 473kB / 269kB, 160kB / 0B
OK,9,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,9,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 118.43%, 12.47MiB / 3.871GiB, 0.31%, 84.5MB / 120MB, 4.66MB / 0B
[2J[HOK,9,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 18.13%, 11.03MiB / 3.871GiB, 0.28%, 121MB / 86.8MB, 0B / 0B
OK,9,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.03%, 4.125MiB / 50MiB, 8.25%, 143kB / 237kB, 0B / 0B
OK,9,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.09%, 10.45MiB / 50MiB, 20.90%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,9,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 27.2MiB / 500MiB, 5.44%, 1.88MB / 332kB, 27.8MB / 0B
OK,9,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.11%, 5.875MiB / 125MiB, 4.70%, 473kB / 269kB, 160kB / 0B
OK,9,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,9,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 118.43%, 12.47MiB / 3.871GiB, 0.31%, 84.5MB / 120MB, 4.66MB / 0B
[2J[HOK,9,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 16.83%, 11.03MiB / 3.871GiB, 0.28%, 121MB / 86.8MB, 0B / 0B
OK,9,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.125MiB / 50MiB, 8.25%, 143kB / 237kB, 0B / 0B
OK,9,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.07%, 10.45MiB / 50MiB, 20.90%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,9,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.01%, 27.2MiB / 500MiB, 5.44%, 1.88MB / 332kB, 27.8MB / 0B
OK,9,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.07%, 5.875MiB / 125MiB, 4.70%, 473kB / 269kB, 160kB / 0B
OK,9,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,9,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 111.14%, 12.47MiB / 3.871GiB, 0.31%, 84.6MB / 120MB, 4.66MB / 0B
[2J[HOK,9,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 16.83%, 11.03MiB / 3.871GiB, 0.28%, 121MB / 86.8MB, 0B / 0B
OK,9,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.125MiB / 50MiB, 8.25%, 143kB / 237kB, 0B / 0B
OK,9,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.07%, 10.45MiB / 50MiB, 20.90%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,9,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.01%, 27.2MiB / 500MiB, 5.44%, 1.88MB / 332kB, 27.8MB / 0B
OK,9,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.07%, 5.875MiB / 125MiB, 4.70%, 473kB / 269kB, 160kB / 0B
OK,9,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,9,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 111.14%, 12.47MiB / 3.871GiB, 0.31%, 84.6MB / 120MB, 4.66MB / 0B
[2J[HOK,9,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 18.36%, 11.03MiB / 3.871GiB, 0.28%, 121MB / 86.9MB, 0B / 0B
OK,9,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.125MiB / 50MiB, 8.25%, 143kB / 237kB, 0B / 0B
OK,9,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.10%, 10.45MiB / 50MiB, 20.90%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,9,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.19%, 27.2MiB / 500MiB, 5.44%, 1.88MB / 332kB, 27.8MB / 0B
OK,9,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.10%, 5.875MiB / 125MiB, 4.70%, 473kB / 269kB, 160kB / 0B
OK,9,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,9,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 121.97%, 12.47MiB / 3.871GiB, 0.31%, 84.7MB / 120MB, 4.66MB / 0B
[2J[HOK,9,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 18.36%, 11.03MiB / 3.871GiB, 0.28%, 121MB / 86.9MB, 0B / 0B
OK,9,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.125MiB / 50MiB, 8.25%, 143kB / 237kB, 0B / 0B
OK,9,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.10%, 10.45MiB / 50MiB, 20.90%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,9,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.19%, 27.2MiB / 500MiB, 5.44%, 1.88MB / 332kB, 27.8MB / 0B
OK,9,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.10%, 5.875MiB / 125MiB, 4.70%, 473kB / 269kB, 160kB / 0B
OK,9,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,9,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 121.97%, 12.47MiB / 3.871GiB, 0.31%, 84.7MB / 120MB, 4.66MB / 0B
[2J[HOK,9,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 17.93%, 11.03MiB / 3.871GiB, 0.28%, 121MB / 87MB, 0B / 0B
OK,9,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.125MiB / 50MiB, 8.25%, 143kB / 237kB, 0B / 0B
OK,9,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.07%, 10.45MiB / 50MiB, 20.90%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,9,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.19%, 27.2MiB / 500MiB, 5.44%, 1.88MB / 332kB, 27.8MB / 0B
OK,9,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.10%, 5.875MiB / 125MiB, 4.70%, 473kB / 269kB, 160kB / 0B
OK,9,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,9,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 121.97%, 12.47MiB / 3.871GiB, 0.31%, 84.7MB / 120MB, 4.66MB / 0B
[2J[HOK,9,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 17.93%, 11.03MiB / 3.871GiB, 0.28%, 121MB / 87MB, 0B / 0B
OK,9,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.125MiB / 50MiB, 8.25%, 143kB / 237kB, 0B / 0B
OK,9,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.07%, 10.45MiB / 50MiB, 20.90%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,9,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.14%, 27.2MiB / 500MiB, 5.44%, 1.88MB / 332kB, 27.8MB / 0B
OK,9,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.13%, 5.875MiB / 125MiB, 4.70%, 473kB / 269kB, 160kB / 0B
OK,9,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,9,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 121.89%, 12.47MiB / 3.871GiB, 0.31%, 84.7MB / 120MB, 4.66MB / 0B
[2J[HOK,9,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 17.93%, 11.03MiB / 3.871GiB, 0.28%, 121MB / 87MB, 0B / 0B
OK,9,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.125MiB / 50MiB, 8.25%, 143kB / 237kB, 0B / 0B
OK,9,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.07%, 10.45MiB / 50MiB, 20.90%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,9,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.14%, 27.2MiB / 500MiB, 5.44%, 1.88MB / 332kB, 27.8MB / 0B
OK,9,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.13%, 5.875MiB / 125MiB, 4.70%, 473kB / 269kB, 160kB / 0B
OK,9,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,9,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 121.89%, 12.47MiB / 3.871GiB, 0.31%, 84.7MB / 120MB, 4.66MB / 0B
[2J[HOK,9,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 18.65%, 11.03MiB / 3.871GiB, 0.28%, 121MB / 87MB, 0B / 0B
OK,9,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.125MiB / 50MiB, 8.25%, 143kB / 237kB, 0B / 0B
OK,9,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.09%, 10.45MiB / 50MiB, 20.90%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,9,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.16%, 27.2MiB / 500MiB, 5.44%, 1.88MB / 332kB, 27.8MB / 0B
OK,9,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.09%, 5.875MiB / 125MiB, 4.70%, 473kB / 269kB, 160kB / 0B
OK,9,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,9,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 114.50%, 12.47MiB / 3.871GiB, 0.31%, 84.8MB / 120MB, 4.66MB / 0B
[2J[HOK,9,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 18.65%, 11.03MiB / 3.871GiB, 0.28%, 121MB / 87MB, 0B / 0B
OK,9,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.125MiB / 50MiB, 8.25%, 143kB / 237kB, 0B / 0B
OK,9,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.09%, 10.45MiB / 50MiB, 20.90%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,9,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.16%, 27.2MiB / 500MiB, 5.44%, 1.88MB / 332kB, 27.8MB / 0B
OK,9,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.09%, 5.875MiB / 125MiB, 4.70%, 473kB / 269kB, 160kB / 0B
OK,9,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,9,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 114.50%, 12.47MiB / 3.871GiB, 0.31%, 84.8MB / 120MB, 4.66MB / 0B
[2J[HOK,9,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 18.26%, 11.03MiB / 3.871GiB, 0.28%, 121MB / 87.1MB, 0B / 0B
OK,9,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.04%, 4.125MiB / 50MiB, 8.25%, 144kB / 238kB, 0B / 0B
OK,9,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.07%, 10.45MiB / 50MiB, 20.90%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,9,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.01%, 27.2MiB / 500MiB, 5.44%, 1.88MB / 332kB, 27.8MB / 0B
OK,9,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.10%, 5.875MiB / 125MiB, 4.70%, 473kB / 269kB, 160kB / 0B
OK,9,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,9,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 123.48%, 12.47MiB / 3.871GiB, 0.31%, 84.9MB / 121MB, 4.66MB / 0B
[2J[HOK,9,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 18.26%, 11.03MiB / 3.871GiB, 0.28%, 121MB / 87.1MB, 0B / 0B
OK,9,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.04%, 4.125MiB / 50MiB, 8.25%, 144kB / 238kB, 0B / 0B
OK,9,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.07%, 10.45MiB / 50MiB, 20.90%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,9,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.01%, 27.2MiB / 500MiB, 5.44%, 1.88MB / 332kB, 27.8MB / 0B
OK,9,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.10%, 5.875MiB / 125MiB, 4.70%, 473kB / 269kB, 160kB / 0B
OK,9,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,9,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 123.48%, 12.47MiB / 3.871GiB, 0.31%, 84.9MB / 121MB, 4.66MB / 0B
[2J[HOK,9,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 15.21%, 11.03MiB / 3.871GiB, 0.28%, 121MB / 87.2MB, 0B / 0B
OK,9,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.125MiB / 50MiB, 8.25%, 144kB / 238kB, 0B / 0B
OK,9,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.12%, 10.45MiB / 50MiB, 20.90%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,9,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 27.2MiB / 500MiB, 5.44%, 1.88MB / 332kB, 27.8MB / 0B
OK,9,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.07%, 5.875MiB / 125MiB, 4.70%, 473kB / 269kB, 160kB / 0B
OK,9,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,9,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 112.53%, 12.47MiB / 3.871GiB, 0.31%, 84.9MB / 121MB, 4.66MB / 0B
[2J[HOK,9,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 15.21%, 11.03MiB / 3.871GiB, 0.28%, 121MB / 87.2MB, 0B / 0B
OK,9,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.125MiB / 50MiB, 8.25%, 144kB / 238kB, 0B / 0B
OK,9,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.12%, 10.45MiB / 50MiB, 20.90%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,9,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 27.2MiB / 500MiB, 5.44%, 1.88MB / 332kB, 27.8MB / 0B
OK,9,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.07%, 5.875MiB / 125MiB, 4.70%, 473kB / 269kB, 160kB / 0B
OK,9,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,9,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 112.53%, 12.47MiB / 3.871GiB, 0.31%, 84.9MB / 121MB, 4.66MB / 0B
[2J[HOK,9,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 18.35%, 11.03MiB / 3.871GiB, 0.28%, 121MB / 87.2MB, 0B / 0B
OK,9,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.125MiB / 50MiB, 8.25%, 144kB / 238kB, 0B / 0B
OK,9,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.12%, 10.45MiB / 50MiB, 20.90%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,9,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.34%, 27.2MiB / 500MiB, 5.44%, 1.88MB / 332kB, 27.8MB / 0B
OK,9,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.18%, 5.875MiB / 125MiB, 4.70%, 473kB / 269kB, 160kB / 0B
OK,9,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.28kB / 0B, 4.1kB / 0B
OK,9,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 123.44%, 12.47MiB / 3.871GiB, 0.31%, 85MB / 121MB, 4.66MB / 0B
[2J[HOK,9,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 18.35%, 11.03MiB / 3.871GiB, 0.28%, 121MB / 87.2MB, 0B / 0B
OK,9,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.125MiB / 50MiB, 8.25%, 144kB / 238kB, 0B / 0B
OK,9,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.12%, 10.45MiB / 50MiB, 20.90%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,9,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.34%, 27.2MiB / 500MiB, 5.44%, 1.88MB / 332kB, 27.8MB / 0B
OK,9,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.18%, 5.875MiB / 125MiB, 4.70%, 473kB / 269kB, 160kB / 0B
