[2J[HOK,10,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 6.48%, 11.18MiB / 3.871GiB, 0.28%, 127MB / 91.6MB, 0B / 0B
OK,10,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.13%, 5.875MiB / 125MiB, 4.70%, 493kB / 281kB, 160kB / 0B
OK,10,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,10,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 113.06%, 12.47MiB / 3.871GiB, 0.31%, 90.6MB / 128MB, 4.66MB / 0B
[2J[HOK,10,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 17.66%, 11.26MiB / 3.871GiB, 0.28%, 129MB / 92.9MB, 0B / 0B
OK,10,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.125MiB / 50MiB, 8.25%, 150kB / 248kB, 0B / 0B
OK,10,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.07%, 10.48MiB / 50MiB, 20.96%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,10,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.01%, 29.23MiB / 500MiB, 5.85%, 1.96MB / 347kB, 27.8MB / 0B
OK,10,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.13%, 5.875MiB / 125MiB, 4.70%, 493kB / 281kB, 160kB / 0B
OK,10,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,10,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 113.06%, 12.47MiB / 3.871GiB, 0.31%, 90.6MB / 128MB, 4.66MB / 0B
[2J[HOK,10,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 14.80%, 11.26MiB / 3.871GiB, 0.28%, 129MB / 93MB, 0B / 0B
OK,10,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.125MiB / 50MiB, 8.25%, 150kB / 248kB, 0B / 0B
OK,10,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.06%, 10.48MiB / 50MiB, 20.96%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,10,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.23%, 29.23MiB / 500MiB, 5.85%, 1.96MB / 347kB, 27.8MB / 0B
OK,10,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.09%, 5.875MiB / 125MiB, 4.70%, 493kB / 281kB, 160kB / 0B
OK,10,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,10,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 112.51%, 12.47MiB / 3.871GiB, 0.31%, 90.6MB / 128MB, 4.66MB / 0B
[2J[HOK,10,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 14.80%, 11.26MiB / 3.871GiB, 0.28%, 129MB / 93MB, 0B / 0B
OK,10,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.125MiB / 50MiB, 8.25%, 150kB / 248kB, 0B / 0B
OK,10,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.06%, 10.48MiB / 50MiB, 20.96%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,10,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.23%, 29.23MiB / 500MiB, 5.85%, 1.96MB / 347kB, 27.8MB / 0B
OK,10,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.09%, 5.875MiB / 125MiB, 4.70%, 493kB / 281kB, 160kB / 0B
OK,10,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,10,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 112.51%, 12.47MiB / 3.871GiB, 0.31%, 90.6MB / 128MB, 4.66MB / 0B
[2J[HOK,10,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 17.37%, 11.26MiB / 3.871GiB, 0.28%, 129MB / 93MB, 0B / 0B
OK,10,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.125MiB / 50MiB, 8.25%, 150kB / 248kB, 0B / 0B
OK,10,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.08%, 10.48MiB / 50MiB, 20.96%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,10,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.02%, 29.23MiB / 500MiB, 5.85%, 1.96MB / 347kB, 27.8MB / 0B
OK,10,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.16%, 5.875MiB / 125MiB, 4.70%, 494kB / 281kB, 160kB / 0B
OK,10,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,10,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 113.36%, 12.47MiB / 3.871GiB, 0.31%, 90.7MB / 128MB, 4.66MB / 0B
[2J[HOK,10,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 17.37%, 11.26MiB / 3.871GiB, 0.28%, 129MB / 93MB, 0B / 0B
OK,10,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.125MiB / 50MiB, 8.25%, 150kB / 248kB, 0B / 0B
OK,10,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.08%, 10.48MiB / 50MiB, 20.96%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,10,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.02%, 29.23MiB / 500MiB, 5.85%, 1.96MB / 347kB, 27.8MB / 0B
OK,10,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.16%, 5.875MiB / 125MiB, 4.70%, 494kB / 281kB, 160kB / 0B
OK,10,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,10,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 113.36%, 12.47MiB / 3.871GiB, 0.31%, 90.7MB / 128MB, 4.66MB / 0B
[2J[HOK,10,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 17.53%, 11.26MiB / 3.871GiB, 0.28%, 129MB / 93.1MB, 0B / 0B
OK,10,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.125MiB / 50MiB, 8.25%, 150kB / 248kB, 0B / 0B
OK,10,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.13%, 10.48MiB / 50MiB, 20.96%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,10,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.37%, 29.23MiB / 500MiB, 5.85%, 1.97MB / 347kB, 27.8MB / 0B
OK,10,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.18%, 5.875MiB / 125MiB, 4.70%, 494kB / 281kB, 160kB / 0B
OK,10,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,10,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 118.74%, 12.47MiB / 3.871GiB, 0.31%, 90.7MB / 129MB, 4.66MB / 0B
[2J[HOK,10,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 17.53%, 11.26MiB / 3.871GiB, 0.28%, 129MB / 93.1MB, 0B / 0B
OK,10,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.125MiB / 50MiB, 8.25%, 150kB / 248kB, 0B / 0B
OK,10,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.13%, 10.48MiB / 50MiB, 20.96%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,10,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.37%, 29.23MiB / 500MiB, 5.85%, 1.97MB / 347kB, 27.8MB / 0B
OK,10,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.18%, 5.875MiB / 125MiB, 4.70%, 494kB / 281kB, 160kB / 0B
OK,10,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,10,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 118.74%, 12.47MiB / 3.871GiB, 0.31%, 90.7MB / 129MB, 4.66MB / 0B
[2J[HOK,10,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 18.10%, 11.26MiB / 3.871GiB, 0.28%, 129MB / 93.1MB, 0B / 0B
OK,10,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.03%, 4.125MiB / 50MiB, 8.25%, 150kB / 248kB, 0B / 0B
OK,10,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.08%, 10.48MiB / 50MiB, 20.96%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,10,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.23MiB / 500MiB, 5.85%, 1.97MB / 347kB, 27.8MB / 0B
OK,10,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.15%, 5.875MiB / 125MiB, 4.70%, 494kB / 281kB, 160kB / 0B
OK,10,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,10,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 117.66%, 12.47MiB / 3.871GiB, 0.31%, 90.8MB / 129MB, 4.66MB / 0B
[2J[HOK,10,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 18.10%, 11.26MiB / 3.871GiB, 0.28%, 129MB / 93.1MB, 0B / 0B
OK,10,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.03%, 4.125MiB / 50MiB, 8.25%, 150kB / 248kB, 0B / 0B
OK,10,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.08%, 10.48MiB / 50MiB, 20.96%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,10,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.23MiB / 500MiB, 5.85%, 1.97MB / 347kB, 27.8MB / 0B
OK,10,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.15%, 5.875MiB / 125MiB, 4.70%, 494kB / 281kB, 160kB / 0B
OK,10,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,10,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 117.66%, 12.47MiB / 3.871GiB, 0.31%, 90.8MB / 129MB, 4.66MB / 0B
[2J[HOK,10,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 18.10%, 11.26MiB / 3.871GiB, 0.28%, 129MB / 93.1MB, 0B / 0B
OK,10,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.03%, 4.125MiB / 50MiB, 8.25%, 150kB / 248kB, 0B / 0B
OK,10,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.08%, 10.48MiB / 50MiB, 20.96%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,10,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.23MiB / 500MiB, 5.85%, 1.97MB / 347kB, 27.8MB / 0B
OK,10,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.15%, 5.875MiB / 125MiB, 4.70%, 494kB / 281kB, 160kB / 0B
OK,10,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,10,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 117.66%, 12.47MiB / 3.871GiB, 0.31%, 90.8MB / 129MB, 4.66MB / 0B
[2J[HOK,10,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 16.89%, 11.26MiB / 3.871GiB, 0.28%, 129MB / 93.2MB, 0B / 0B
OK,10,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.125MiB / 50MiB, 8.25%, 150kB / 248kB, 0B / 0B
OK,10,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.08%, 10.48MiB / 50MiB, 20.96%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,10,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.23MiB / 500MiB, 5.85%, 1.97MB / 347kB, 27.8MB / 0B
OK,10,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.18%, 5.875MiB / 125MiB, 4.70%, 494kB / 281kB, 160kB / 0B
OK,10,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,10,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 119.12%, 12.47MiB / 3.871GiB, 0.31%, 90.9MB / 129MB, 4.66MB / 0B
[2J[HOK,10,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 16.89%, 11.26MiB / 3.871GiB, 0.28%, 129MB / 93.2MB, 0B / 0B
OK,10,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.125MiB / 50MiB, 8.25%, 150kB / 248kB, 0B / 0B
OK,10,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.08%, 10.48MiB / 50MiB, 20.96%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,10,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.23MiB / 500MiB, 5.85%, 1.97MB / 347kB, 27.8MB / 0B
OK,10,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.18%, 5.875MiB / 125MiB, 4.70%, 494kB / 281kB, 160kB / 0B
OK,10,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,10,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 119.12%, 12.47MiB / 3.871GiB, 0.31%, 90.9MB / 129MB, 4.66MB / 0B
[2J[HOK,10,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 18.00%, 11.26MiB / 3.871GiB, 0.28%, 129MB / 93.3MB, 0B / 0B
OK,10,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.125MiB / 50MiB, 8.25%, 150kB / 248kB, 0B / 0B
OK,10,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.11%, 10.48MiB / 50MiB, 20.96%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,10,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.16%, 29.23MiB / 500MiB, 5.85%, 1.97MB / 347kB, 27.8MB / 0B
OK,10,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.10%, 5.875MiB / 125MiB, 4.70%, 494kB / 281kB, 160kB / 0B
OK,10,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,10,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 122.81%, 12.47MiB / 3.871GiB, 0.31%, 90.9MB / 129MB, 4.66MB / 0B
[2J[HOK,10,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 18.00%, 11.26MiB / 3.871GiB, 0.28%, 129MB / 93.3MB, 0B / 0B
OK,10,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.125MiB / 50MiB, 8.25%, 150kB / 248kB, 0B / 0B
OK,10,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.11%, 10.48MiB / 50MiB, 20.96%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,10,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 1.16%, 29.23MiB / 500MiB, 5.85%, 1.97MB / 347kB, 27.8MB / 0B
OK,10,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.10%, 5.875MiB / 125MiB, 4.70%, 494kB / 281kB, 160kB / 0B
OK,10,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,10,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 122.81%, 12.47MiB / 3.871GiB, 0.31%, 90.9MB / 129MB, 4.66MB / 0B
[2J[HOK,10,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 17.18%, 11.26MiB / 3.871GiB, 0.28%, 130MB / 93.3MB, 0B / 0B
OK,10,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.125MiB / 50MiB, 8.25%, 150kB / 248kB, 0B / 0B
OK,10,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.08%, 10.48MiB / 50MiB, 20.96%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,10,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.22%, 29.23MiB / 500MiB, 5.85%, 1.97MB / 347kB, 27.8MB / 0B
OK,10,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.14%, 5.875MiB / 125MiB, 4.70%, 494kB / 281kB, 160kB / 0B
OK,10,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,10,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 119.03%, 12.47MiB / 3.871GiB, 0.31%, 91MB / 129MB, 4.66MB / 0B
[2J[HOK,10,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 17.18%, 11.26MiB / 3.871GiB, 0.28%, 130MB / 93.3MB, 0B / 0B
OK,10,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.00%, 4.125MiB / 50MiB, 8.25%, 150kB / 248kB, 0B / 0B
OK,10,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.08%, 10.48MiB / 50MiB, 20.96%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,10,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.22%, 29.23MiB / 500MiB, 5.85%, 1.97MB / 347kB, 27.8MB / 0B
OK,10,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.14%, 5.875MiB / 125MiB, 4.70%, 494kB / 281kB, 160kB / 0B
OK,10,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,10,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 119.03%, 12.47MiB / 3.871GiB, 0.31%, 91MB / 129MB, 4.66MB / 0B
[2J[HOK,10,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 19.07%, 11.26MiB / 3.871GiB, 0.28%, 130MB / 93.4MB, 0B / 0B
OK,10,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.05%, 4.125MiB / 50MiB, 8.25%, 150kB / 248kB, 0B / 0B
OK,10,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.09%, 10.48MiB / 50MiB, 20.96%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,10,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.16%, 29.23MiB / 500MiB, 5.85%, 1.97MB / 347kB, 27.8MB / 0B
OK,10,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.11%, 5.875MiB / 125MiB, 4.70%, 494kB / 281kB, 160kB / 0B
OK,10,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,10,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 119.36%, 12.47MiB / 3.871GiB, 0.31%, 91.1MB / 129MB, 4.66MB / 0B
[2J[HOK,10,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 19.07%, 11.26MiB / 3.871GiB, 0.28%, 130MB / 93.4MB, 0B / 0B
OK,10,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.05%, 4.125MiB / 50MiB, 8.25%, 150kB / 248kB, 0B / 0B
OK,10,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.09%, 10.48MiB / 50MiB, 20.96%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,10,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.16%, 29.23MiB / 500MiB, 5.85%, 1.97MB / 347kB, 27.8MB / 0B
OK,10,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.11%, 5.875MiB / 125MiB, 4.70%, 494kB / 281kB, 160kB / 0B
OK,10,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,10,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 119.36%, 12.47MiB / 3.871GiB, 0.31%, 91.1MB / 129MB, 4.66MB / 0B
[2J[HOK,10,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 17.89%, 11.26MiB / 3.871GiB, 0.28%, 130MB / 93.5MB, 0B / 0B
OK,10,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.06%, 4.125MiB / 50MiB, 8.25%, 150kB / 249kB, 0B / 0B
OK,10,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.07%, 10.48MiB / 50MiB, 20.96%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,10,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.23MiB / 500MiB, 5.85%, 1.97MB / 347kB, 27.8MB / 0B
OK,10,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.27%, 5.875MiB / 125MiB, 4.70%, 495kB / 281kB, 160kB / 0B
OK,10,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,10,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 114.78%, 12.47MiB / 3.871GiB, 0.31%, 91.1MB / 129MB, 4.66MB / 0B
[2J[HOK,10,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 17.89%, 11.26MiB / 3.871GiB, 0.28%, 130MB / 93.5MB, 0B / 0B
OK,10,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.06%, 4.125MiB / 50MiB, 8.25%, 150kB / 249kB, 0B / 0B
OK,10,2,ed92a5fe26ff, func_alertmanager.1.xy1zfnj6kzi8b965fa6vsygcd, 0.07%, 10.48MiB / 50MiB, 20.96%, 5.71kB / 2.6kB, 2.74MB / 0B
OK,10,2,06a427e54850, func_prometheus.1.pt419bncytleosdxcvfg6gji4, 0.00%, 29.23MiB / 500MiB, 5.85%, 1.97MB / 347kB, 27.8MB / 0B
OK,10,2,82957e2eed7c, func_nats.1.gy7r66qdnvhnxlvaapq3quac8, 0.27%, 5.875MiB / 125MiB, 4.70%, 495kB / 281kB, 160kB / 0B
OK,10,2,837b00644d7e, func_basic-auth-plugin.1.wmb4h2jv8b1l6ludvffzatrjb, 0.00%, 1.352MiB / 3.871GiB, 0.03%, 3.35kB / 0B, 4.1kB / 0B
OK,10,2,9b932c9db8b8, func_faas-swarm.1.thea6rgei7urk53p272jp8w3q, 114.78%, 12.47MiB / 3.871GiB, 0.31%, 91.1MB / 129MB, 4.66MB / 0B
[2J[HOK,10,2,376464c5558c, func_gateway.1.j872jo06nh6lpkd8si46j8li2, 17.12%, 11.26MiB / 3.871GiB, 0.28%, 130MB / 93.6MB, 0B / 0B
OK,10,2,fc6ffd3137a5, func_queue-worker.1.au1fkvm1zcv09mb724vc5q82k, 0.06%, 4.125MiB / 50MiB, 8.25%, 150kB / 249kB, 0B / 0B
