[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 113kB / 195kB, 1.29MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.07%, 2.824MiB / 50MiB, 5.65%, 116kB / 200kB, 1.29MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 34.73%, 5.988MiB / 3.703GiB, 0.16%, 107MB / 80.6MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 102.56%, 6.387MiB / 3.703GiB, 0.17%, 78.7MB / 107MB, 2.74MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.37%, 5.574MiB / 125MiB, 4.46%, 405kB / 245kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.12%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 24.95MiB / 500MiB, 4.99%, 1.59MB / 286kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 116kB / 200kB, 1.29MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 34.73%, 5.988MiB / 3.703GiB, 0.16%, 107MB / 80.6MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 102.56%, 6.387MiB / 3.703GiB, 0.17%, 78.7MB / 107MB, 2.74MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.14%, 5.574MiB / 125MiB, 4.46%, 405kB / 245kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.12%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 24.95MiB / 500MiB, 4.99%, 1.59MB / 286kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 116kB / 200kB, 1.29MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 34.73%, 5.988MiB / 3.703GiB, 0.16%, 107MB / 80.6MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 102.56%, 6.387MiB / 3.703GiB, 0.17%, 78.7MB / 107MB, 2.74MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.14%, 5.574MiB / 125MiB, 4.46%, 405kB / 245kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.12%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 24.95MiB / 500MiB, 4.99%, 1.59MB / 286kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 116kB / 200kB, 1.29MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 33.62%, 5.988MiB / 3.703GiB, 0.16%, 107MB / 80.7MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 104.17%, 6.387MiB / 3.703GiB, 0.17%, 78.7MB / 107MB, 2.74MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.14%, 5.574MiB / 125MiB, 4.46%, 405kB / 245kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.12%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 1.60%, 24.96MiB / 500MiB, 4.99%, 1.59MB / 286kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 116kB / 200kB, 1.29MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 33.62%, 5.988MiB / 3.703GiB, 0.16%, 107MB / 80.7MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 104.17%, 6.387MiB / 3.703GiB, 0.17%, 78.7MB / 107MB, 2.74MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.14%, 5.574MiB / 125MiB, 4.46%, 405kB / 245kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.12%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 1.60%, 24.96MiB / 500MiB, 4.99%, 1.59MB / 286kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 116kB / 200kB, 1.29MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 35.42%, 5.988MiB / 3.703GiB, 0.16%, 108MB / 80.8MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 102.87%, 6.387MiB / 3.703GiB, 0.17%, 78.8MB / 107MB, 2.74MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.48%, 5.574MiB / 125MiB, 4.46%, 405kB / 246kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.23%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.36%, 24.96MiB / 500MiB, 4.99%, 1.59MB / 286kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 116kB / 200kB, 1.29MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 35.42%, 5.988MiB / 3.703GiB, 0.16%, 108MB / 80.8MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 102.87%, 6.387MiB / 3.703GiB, 0.17%, 78.8MB / 107MB, 2.74MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.48%, 5.574MiB / 125MiB, 4.46%, 405kB / 246kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.23%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.36%, 24.96MiB / 500MiB, 4.99%, 1.59MB / 286kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.05%, 2.824MiB / 50MiB, 5.65%, 116kB / 200kB, 1.29MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 34.66%, 5.988MiB / 3.703GiB, 0.16%, 108MB / 80.8MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 97.48%, 6.387MiB / 3.703GiB, 0.17%, 78.9MB / 107MB, 2.74MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.26%, 5.574MiB / 125MiB, 4.46%, 405kB / 246kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.18%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.20%, 24.96MiB / 500MiB, 4.99%, 1.59MB / 286kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.05%, 2.824MiB / 50MiB, 5.65%, 116kB / 200kB, 1.29MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 34.66%, 5.988MiB / 3.703GiB, 0.16%, 108MB / 80.8MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 97.48%, 6.387MiB / 3.703GiB, 0.17%, 78.9MB / 107MB, 2.74MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.26%, 5.574MiB / 125MiB, 4.46%, 405kB / 246kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.18%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.20%, 24.96MiB / 500MiB, 4.99%, 1.59MB / 286kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.05%, 2.824MiB / 50MiB, 5.65%, 116kB / 200kB, 1.29MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 34.66%, 5.988MiB / 3.703GiB, 0.16%, 108MB / 80.8MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 97.48%, 6.387MiB / 3.703GiB, 0.17%, 78.9MB / 107MB, 2.74MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.26%, 5.574MiB / 125MiB, 4.46%, 405kB / 246kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.18%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.20%, 24.96MiB / 500MiB, 4.99%, 1.59MB / 286kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 116kB / 200kB, 1.29MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 37.80%, 5.988MiB / 3.703GiB, 0.16%, 108MB / 80.9MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 112.99%, 6.387MiB / 3.703GiB, 0.17%, 78.9MB / 107MB, 2.74MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.13%, 5.574MiB / 125MiB, 4.46%, 405kB / 246kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.13%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.01%, 24.96MiB / 500MiB, 4.99%, 1.59MB / 286kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 116kB / 200kB, 1.29MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 37.80%, 5.988MiB / 3.703GiB, 0.16%, 108MB / 80.9MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 112.99%, 6.387MiB / 3.703GiB, 0.17%, 78.9MB / 107MB, 2.74MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.13%, 5.574MiB / 125MiB, 4.46%, 405kB / 246kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.13%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.01%, 24.96MiB / 500MiB, 4.99%, 1.59MB / 286kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 116kB / 200kB, 1.29MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 36.48%, 5.988MiB / 3.703GiB, 0.16%, 108MB / 81MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 100.33%, 6.387MiB / 3.703GiB, 0.17%, 79MB / 107MB, 2.74MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.17%, 5.574MiB / 125MiB, 4.46%, 405kB / 246kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 24.96MiB / 500MiB, 4.99%, 1.59MB / 286kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 116kB / 200kB, 1.29MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 36.48%, 5.988MiB / 3.703GiB, 0.16%, 108MB / 81MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 100.33%, 6.387MiB / 3.703GiB, 0.17%, 79MB / 107MB, 2.74MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.17%, 5.574MiB / 125MiB, 4.46%, 405kB / 246kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 24.96MiB / 500MiB, 4.99%, 1.59MB / 286kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 116kB / 200kB, 1.29MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 33.34%, 5.988MiB / 3.703GiB, 0.16%, 108MB / 81MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 105.59%, 6.387MiB / 3.703GiB, 0.17%, 79.1MB / 107MB, 2.74MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.28%, 5.574MiB / 125MiB, 4.46%, 406kB / 246kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.17%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 1.75%, 24.96MiB / 500MiB, 4.99%, 1.59MB / 286kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 116kB / 200kB, 1.29MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 33.34%, 5.988MiB / 3.703GiB, 0.16%, 108MB / 81MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 105.59%, 6.387MiB / 3.703GiB, 0.17%, 79.1MB / 107MB, 2.74MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.28%, 5.574MiB / 125MiB, 4.46%, 406kB / 246kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.17%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 1.75%, 24.96MiB / 500MiB, 4.99%, 1.59MB / 286kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 116kB / 200kB, 1.29MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 37.81%, 5.988MiB / 3.703GiB, 0.16%, 108MB / 81.1MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 105.59%, 6.387MiB / 3.703GiB, 0.17%, 79.1MB / 107MB, 2.74MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.19%, 5.574MiB / 125MiB, 4.46%, 406kB / 246kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.26%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.20%, 24.96MiB / 500MiB, 4.99%, 1.59MB / 286kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 116kB / 200kB, 1.29MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 37.81%, 5.988MiB / 3.703GiB, 0.16%, 108MB / 81.1MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 107.24%, 6.387MiB / 3.703GiB, 0.17%, 79.2MB / 107MB, 2.74MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.19%, 5.574MiB / 125MiB, 4.46%, 406kB / 246kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.26%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.20%, 24.96MiB / 500MiB, 4.99%, 1.59MB / 286kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.824MiB / 50MiB, 5.65%, 116kB / 200kB, 1.29MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 37.81%, 5.988MiB / 3.703GiB, 0.16%, 108MB / 81.1MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 107.24%, 6.387MiB / 3.703GiB, 0.17%, 79.2MB / 107MB, 2.74MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.19%, 5.574MiB / 125MiB, 4.46%, 406kB / 246kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.26%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.20%, 24.96MiB / 500MiB, 4.99%, 1.59MB / 286kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.11%, 2.824MiB / 50MiB, 5.65%, 117kB / 201kB, 1.29MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 33.89%, 5.988MiB / 3.703GiB, 0.16%, 108MB / 81.2MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 96.49%, 6.387MiB / 3.703GiB, 0.17%, 79.2MB / 107MB, 2.74MB / 0B
OK,10,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.50%, 5.574MiB / 125MiB, 4.46%, 406kB / 246kB, 5.39MB / 0B
OK,10,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.17%, 8.629MiB / 50MiB, 17.26%, 6.82kB / 2.65kB, 7.64MB / 0B
OK,10,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.73kB / 0B, 848kB / 0B
OK,10,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.01%, 24.96MiB / 500MiB, 4.99%, 1.59MB / 286kB, 19.3MB / 0B
[2J[HOK,10,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.11%, 2.824MiB / 50MiB, 5.65%, 117kB / 201kB, 1.29MB / 0B
OK,10,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 33.89%, 5.988MiB / 3.703GiB, 0.16%, 108MB / 81.2MB, 1.71MB / 0B
OK,10,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 96.49%, 6.387MiB / 3.703GiB, 0.17%, 79.2MB / 107MB, 2.74MB / 0B
