[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.723MiB / 50MiB, 5.45%, 38.9kB / 64.3kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 15.45%, 5.637MiB / 3.703GiB, 0.15%, 35.2MB / 26.2MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 34.75%, 6.773MiB / 3.703GiB, 0.18%, 25.5MB / 35MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.17%, 5.535MiB / 125MiB, 4.43%, 164kB / 96.3kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.17%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.03%, 25.78MiB / 500MiB, 5.16%, 627kB / 114kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.723MiB / 50MiB, 5.45%, 47.6kB / 80kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 15.45%, 5.637MiB / 3.703GiB, 0.15%, 35.2MB / 26.2MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 34.75%, 6.773MiB / 3.703GiB, 0.18%, 25.5MB / 35MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.17%, 5.535MiB / 125MiB, 4.43%, 164kB / 96.3kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.17%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.03%, 25.78MiB / 500MiB, 5.16%, 627kB / 114kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.723MiB / 50MiB, 5.45%, 47.6kB / 80kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 15.82%, 5.637MiB / 3.703GiB, 0.15%, 35.2MB / 26.3MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 33.78%, 6.773MiB / 3.703GiB, 0.18%, 25.5MB / 35MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.25%, 5.535MiB / 125MiB, 4.43%, 164kB / 96.4kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.74%, 25.79MiB / 500MiB, 5.16%, 627kB / 114kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.723MiB / 50MiB, 5.45%, 47.6kB / 80kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 15.82%, 5.637MiB / 3.703GiB, 0.15%, 35.2MB / 26.3MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 33.78%, 6.773MiB / 3.703GiB, 0.18%, 25.5MB / 35MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.25%, 5.535MiB / 125MiB, 4.43%, 164kB / 96.4kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.21%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 2.74%, 25.79MiB / 500MiB, 5.16%, 627kB / 114kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.723MiB / 50MiB, 5.45%, 47.6kB / 80kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 18.10%, 5.637MiB / 3.703GiB, 0.15%, 35.2MB / 26.3MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 35.35%, 6.773MiB / 3.703GiB, 0.18%, 25.5MB / 35MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.535MiB / 125MiB, 4.43%, 164kB / 96.4kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.15%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.39%, 25.79MiB / 500MiB, 5.16%, 629kB / 114kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.723MiB / 50MiB, 5.45%, 47.6kB / 80kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 18.10%, 5.637MiB / 3.703GiB, 0.15%, 35.2MB / 26.3MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 35.35%, 6.773MiB / 3.703GiB, 0.18%, 25.5MB / 35MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.22%, 5.535MiB / 125MiB, 4.43%, 164kB / 96.4kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.15%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.39%, 25.79MiB / 500MiB, 5.16%, 629kB / 114kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.07%, 2.723MiB / 50MiB, 5.45%, 47.7kB / 80.3kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 14.62%, 5.637MiB / 3.703GiB, 0.15%, 35.3MB / 26.3MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 34.96%, 6.773MiB / 3.703GiB, 0.18%, 25.5MB / 35MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.25%, 5.535MiB / 125MiB, 4.43%, 165kB / 96.6kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.15%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.39%, 25.79MiB / 500MiB, 5.16%, 629kB / 114kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.07%, 2.723MiB / 50MiB, 5.45%, 47.7kB / 80.3kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 14.62%, 5.637MiB / 3.703GiB, 0.15%, 35.3MB / 26.3MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 34.96%, 6.773MiB / 3.703GiB, 0.18%, 25.5MB / 35MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.25%, 5.535MiB / 125MiB, 4.43%, 165kB / 96.6kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.25%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.79MiB / 500MiB, 5.16%, 629kB / 114kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.07%, 2.723MiB / 50MiB, 5.45%, 47.7kB / 80.3kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 14.62%, 5.637MiB / 3.703GiB, 0.15%, 35.3MB / 26.3MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 34.96%, 6.773MiB / 3.703GiB, 0.18%, 25.5MB / 35MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.25%, 5.535MiB / 125MiB, 4.43%, 165kB / 96.6kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.25%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.79MiB / 500MiB, 5.16%, 629kB / 114kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.723MiB / 50MiB, 5.45%, 47.7kB / 80.3kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 13.71%, 5.637MiB / 3.703GiB, 0.15%, 35.3MB / 26.3MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 34.07%, 6.773MiB / 3.703GiB, 0.18%, 25.6MB / 35.1MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.25%, 5.535MiB / 125MiB, 4.43%, 165kB / 96.6kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.20%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.79MiB / 500MiB, 5.16%, 629kB / 114kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.723MiB / 50MiB, 5.45%, 47.7kB / 80.3kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 13.71%, 5.637MiB / 3.703GiB, 0.15%, 35.3MB / 26.3MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 34.07%, 6.773MiB / 3.703GiB, 0.18%, 25.6MB / 35.1MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.25%, 5.535MiB / 125MiB, 4.43%, 165kB / 96.6kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.20%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.00%, 25.79MiB / 500MiB, 5.16%, 629kB / 114kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.723MiB / 50MiB, 5.45%, 47.7kB / 80.3kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 13.84%, 5.637MiB / 3.703GiB, 0.15%, 35.3MB / 26.3MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 33.33%, 6.773MiB / 3.703GiB, 0.18%, 25.6MB / 35.1MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.23%, 5.535MiB / 125MiB, 4.43%, 165kB / 96.6kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.18%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 1.40%, 25.79MiB / 500MiB, 5.16%, 629kB / 114kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.723MiB / 50MiB, 5.45%, 47.7kB / 80.3kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 13.84%, 5.637MiB / 3.703GiB, 0.15%, 35.3MB / 26.3MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 33.33%, 6.773MiB / 3.703GiB, 0.18%, 25.6MB / 35.1MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.23%, 5.535MiB / 125MiB, 4.43%, 165kB / 96.6kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.18%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 1.40%, 25.79MiB / 500MiB, 5.16%, 629kB / 114kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.723MiB / 50MiB, 5.45%, 47.7kB / 80.3kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 17.54%, 5.637MiB / 3.703GiB, 0.15%, 35.4MB / 26.4MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 36.21%, 6.773MiB / 3.703GiB, 0.18%, 25.6MB / 35.1MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.31%, 5.535MiB / 125MiB, 4.43%, 165kB / 96.7kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.29%, 25.79MiB / 500MiB, 5.16%, 629kB / 114kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.723MiB / 50MiB, 5.45%, 47.7kB / 80.3kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 17.54%, 5.637MiB / 3.703GiB, 0.15%, 35.4MB / 26.4MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 36.21%, 6.773MiB / 3.703GiB, 0.18%, 25.6MB / 35.1MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.31%, 5.535MiB / 125MiB, 4.43%, 165kB / 96.7kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.19%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.29%, 25.79MiB / 500MiB, 5.16%, 629kB / 114kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.05%, 2.723MiB / 50MiB, 5.45%, 47.8kB / 80.5kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 14.30%, 5.637MiB / 3.703GiB, 0.15%, 35.4MB / 26.4MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 34.58%, 6.773MiB / 3.703GiB, 0.18%, 25.6MB / 35.1MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.34%, 5.535MiB / 125MiB, 4.43%, 165kB / 96.8kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.14%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.29%, 25.79MiB / 500MiB, 5.16%, 632kB / 115kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.05%, 2.723MiB / 50MiB, 5.45%, 47.8kB / 80.5kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 14.30%, 5.637MiB / 3.703GiB, 0.15%, 35.4MB / 26.4MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 34.58%, 6.773MiB / 3.703GiB, 0.18%, 25.6MB / 35.1MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.34%, 5.535MiB / 125MiB, 4.43%, 165kB / 96.8kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.14%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.29%, 25.79MiB / 500MiB, 5.16%, 632kB / 115kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.723MiB / 50MiB, 5.45%, 47.8kB / 80.5kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 12.20%, 5.637MiB / 3.703GiB, 0.15%, 35.4MB / 26.4MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 33.12%, 6.773MiB / 3.703GiB, 0.18%, 25.6MB / 35.2MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.18%, 5.535MiB / 125MiB, 4.43%, 165kB / 96.8kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.30%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.01%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.02%, 25.79MiB / 500MiB, 5.16%, 632kB / 115kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.723MiB / 50MiB, 5.45%, 47.8kB / 80.5kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 12.20%, 5.637MiB / 3.703GiB, 0.15%, 35.4MB / 26.4MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 33.12%, 6.773MiB / 3.703GiB, 0.18%, 25.6MB / 35.2MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.18%, 5.535MiB / 125MiB, 4.43%, 165kB / 96.8kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.30%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.01%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.02%, 25.79MiB / 500MiB, 5.16%, 632kB / 115kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.723MiB / 50MiB, 5.45%, 47.8kB / 80.5kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 12.20%, 5.637MiB / 3.703GiB, 0.15%, 35.4MB / 26.4MB, 1.71MB / 0B
OK,2,3,7fcff148a834, func_faas-swarm.1.xfgxu5xqqykf4y893z5x5iplu, 33.12%, 6.773MiB / 3.703GiB, 0.18%, 25.6MB / 35.2MB, 2.74MB / 0B
OK,2,3,406cb63af145, func_nats.1.wm4dcu2rehutcgyblfidbczew, 0.18%, 5.535MiB / 125MiB, 4.43%, 165kB / 96.8kB, 5.39MB / 0B
OK,2,3,eadffb10f255, func_alertmanager.1.bknjujqtlxw2ksyb8aq1szk68, 0.13%, 8.559MiB / 50MiB, 17.12%, 6.75kB / 2.65kB, 7.64MB / 0B
OK,2,3,3bc91a119ebf, func_basic-auth-plugin.1.z8sqikzidxpsxob20vtd7hzwq, 0.00%, 1.844MiB / 3.703GiB, 0.05%, 1.66kB / 0B, 848kB / 0B
OK,2,3,77b85ce593e2, func_prometheus.1.p5bim0h7eurec9tpbxv1r54rk, 0.24%, 25.79MiB / 500MiB, 5.16%, 632kB / 115kB, 19.2MB / 0B
[2J[HOK,2,3,9c87ea21296b, func_queue-worker.1.hvdnx5rtgcyqj2nrxhw857jao, 0.00%, 2.723MiB / 50MiB, 5.45%, 47.8kB / 80.5kB, 1.29MB / 0B
OK,2,3,50541a89567f, func_gateway.1.d129l9hxi3bsb9dsli9ykzyhg, 16.91%, 5.637MiB / 3.703GiB, 0.15%, 35.4MB / 26.4MB, 1.71MB / 0B
