[2J[HOK,10,2,11069cb3a8a9, func_queue-worker.1.tj129aiqwiz6d1b0mcvm8jstf, 0.00%, 3.141MiB / 50MiB, 6.28%, 2.83kB / 1.42kB, 0B / 0B
OK,10,2,ffada384d61a, func_faas-swarm.1.nssrquk7czomi4x3qa5hie7rq, 124.43%, 9.82MiB / 3.871GiB, 0.25%, 1.69MB / 2.45MB, 770kB / 0B
OK,10,2,ba54cde571cb, func_basic-auth-plugin.1.zmckz1l6ga5ovu66j3n752iog, 0.00%, 2.883MiB / 3.871GiB, 0.07%, 2.95kB / 0B, 1.61MB / 0B
[2J[HOK,10,2,11069cb3a8a9, func_queue-worker.1.tj129aiqwiz6d1b0mcvm8jstf, 0.04%, 3.184MiB / 50MiB, 6.37%, 6.67kB / 6.91kB, 0B / 0B
OK,10,2,e43b0d0f6446, func_alertmanager.1.bj8l5scneb5vojy5a3ylm32o9, 0.09%, 9.332MiB / 50MiB, 18.66%, 3.94kB / 1.26kB, 4.57MB / 0B
OK,10,2,8883699116b6, func_prometheus.1.xtf4kl6y5binong6at3ipla9j, 0.18%, 21.71MiB / 500MiB, 4.34%, 46.4kB / 9.35kB, 27.7MB / 0B
OK,10,2,604deabc917b, func_gateway.1.i6ropav5ril9scchhhi9axpdr, 19.19%, 8.145MiB / 3.871GiB, 0.21%, 2.47MB / 1.74MB, 582kB / 0B
OK,10,2,cd9a2a6184d8, func_nats.1.autl5vvyy22csefo17ziptvqc, 0.14%, 4.113MiB / 125MiB, 3.29%, 16.3kB / 8.49kB, 1.22MB / 0B
OK,10,2,ffada384d61a, func_faas-swarm.1.nssrquk7czomi4x3qa5hie7rq, 124.43%, 9.82MiB / 3.871GiB, 0.25%, 1.69MB / 2.45MB, 770kB / 0B
OK,10,2,ba54cde571cb, func_basic-auth-plugin.1.zmckz1l6ga5ovu66j3n752iog, 0.00%, 2.883MiB / 3.871GiB, 0.07%, 2.95kB / 0B, 1.61MB / 0B
[2J[HOK,10,2,11069cb3a8a9, func_queue-worker.1.tj129aiqwiz6d1b0mcvm8jstf, 0.00%, 3.184MiB / 50MiB, 6.37%, 6.67kB / 6.91kB, 0B / 0B
OK,10,2,e43b0d0f6446, func_alertmanager.1.bj8l5scneb5vojy5a3ylm32o9, 0.07%, 9.332MiB / 50MiB, 18.66%, 3.94kB / 1.26kB, 4.57MB / 0B
OK,10,2,8883699116b6, func_prometheus.1.xtf4kl6y5binong6at3ipla9j, 0.18%, 21.71MiB / 500MiB, 4.34%, 46.4kB / 9.35kB, 27.7MB / 0B
OK,10,2,604deabc917b, func_gateway.1.i6ropav5ril9scchhhi9axpdr, 20.35%, 8.16MiB / 3.871GiB, 0.21%, 2.57MB / 1.81MB, 582kB / 0B
OK,10,2,cd9a2a6184d8, func_nats.1.autl5vvyy22csefo17ziptvqc, 0.14%, 4.117MiB / 125MiB, 3.29%, 16.3kB / 8.49kB, 1.22MB / 0B
OK,10,2,ffada384d61a, func_faas-swarm.1.nssrquk7czomi4x3qa5hie7rq, 126.05%, 9.824MiB / 3.871GiB, 0.25%, 1.77MB / 2.55MB, 770kB / 0B
OK,10,2,ba54cde571cb, func_basic-auth-plugin.1.zmckz1l6ga5ovu66j3n752iog, 0.00%, 2.883MiB / 3.871GiB, 0.07%, 2.95kB / 0B, 1.61MB / 0B
[2J[HOK,10,2,11069cb3a8a9, func_queue-worker.1.tj129aiqwiz6d1b0mcvm8jstf, 0.00%, 3.184MiB / 50MiB, 6.37%, 6.67kB / 6.91kB, 0B / 0B
OK,10,2,e43b0d0f6446, func_alertmanager.1.bj8l5scneb5vojy5a3ylm32o9, 0.07%, 9.332MiB / 50MiB, 18.66%, 3.94kB / 1.26kB, 4.57MB / 0B
OK,10,2,8883699116b6, func_prometheus.1.xtf4kl6y5binong6at3ipla9j, 0.18%, 21.71MiB / 500MiB, 4.34%, 46.4kB / 9.35kB, 27.7MB / 0B
OK,10,2,604deabc917b, func_gateway.1.i6ropav5ril9scchhhi9axpdr, 20.35%, 8.16MiB / 3.871GiB, 0.21%, 2.57MB / 1.81MB, 582kB / 0B
OK,10,2,cd9a2a6184d8, func_nats.1.autl5vvyy22csefo17ziptvqc, 0.14%, 4.117MiB / 125MiB, 3.29%, 16.3kB / 8.49kB, 1.22MB / 0B
OK,10,2,ffada384d61a, func_faas-swarm.1.nssrquk7czomi4x3qa5hie7rq, 126.05%, 9.824MiB / 3.871GiB, 0.25%, 1.77MB / 2.55MB, 770kB / 0B
OK,10,2,ba54cde571cb, func_basic-auth-plugin.1.zmckz1l6ga5ovu66j3n752iog, 0.00%, 2.883MiB / 3.871GiB, 0.07%, 2.95kB / 0B, 1.61MB / 0B
[2J[HOK,10,2,11069cb3a8a9, func_queue-worker.1.tj129aiqwiz6d1b0mcvm8jstf, 0.00%, 3.184MiB / 50MiB, 6.37%, 6.67kB / 6.91kB, 0B / 0B
OK,10,2,e43b0d0f6446, func_alertmanager.1.bj8l5scneb5vojy5a3ylm32o9, 0.07%, 9.332MiB / 50MiB, 18.66%, 3.94kB / 1.26kB, 4.57MB / 0B
OK,10,2,8883699116b6, func_prometheus.1.xtf4kl6y5binong6at3ipla9j, 0.09%, 21.71MiB / 500MiB, 4.34%, 46.4kB / 9.35kB, 27.7MB / 0B
OK,10,2,604deabc917b, func_gateway.1.i6ropav5ril9scchhhi9axpdr, 19.23%, 8.164MiB / 3.871GiB, 0.21%, 2.66MB / 1.89MB, 582kB / 0B
OK,10,2,cd9a2a6184d8, func_nats.1.autl5vvyy22csefo17ziptvqc, 0.10%, 4.121MiB / 125MiB, 3.30%, 16.3kB / 8.49kB, 1.22MB / 0B
OK,10,2,ffada384d61a, func_faas-swarm.1.nssrquk7czomi4x3qa5hie7rq, 125.98%, 9.84MiB / 3.871GiB, 0.25%, 1.84MB / 2.64MB, 770kB / 0B
OK,10,2,ba54cde571cb, func_basic-auth-plugin.1.zmckz1l6ga5ovu66j3n752iog, 0.00%, 2.883MiB / 3.871GiB, 0.07%, 2.95kB / 0B, 1.61MB / 0B
[2J[HOK,10,2,11069cb3a8a9, func_queue-worker.1.tj129aiqwiz6d1b0mcvm8jstf, 0.00%, 3.184MiB / 50MiB, 6.37%, 6.67kB / 6.91kB, 0B / 0B
OK,10,2,e43b0d0f6446, func_alertmanager.1.bj8l5scneb5vojy5a3ylm32o9, 0.07%, 9.332MiB / 50MiB, 18.66%, 3.94kB / 1.26kB, 4.57MB / 0B
OK,10,2,8883699116b6, func_prometheus.1.xtf4kl6y5binong6at3ipla9j, 0.09%, 21.71MiB / 500MiB, 4.34%, 46.4kB / 9.35kB, 27.7MB / 0B
OK,10,2,604deabc917b, func_gateway.1.i6ropav5ril9scchhhi9axpdr, 19.23%, 8.164MiB / 3.871GiB, 0.21%, 2.66MB / 1.89MB, 582kB / 0B
OK,10,2,cd9a2a6184d8, func_nats.1.autl5vvyy22csefo17ziptvqc, 0.10%, 4.121MiB / 125MiB, 3.30%, 16.3kB / 8.49kB, 1.22MB / 0B
OK,10,2,ffada384d61a, func_faas-swarm.1.nssrquk7czomi4x3qa5hie7rq, 125.98%, 9.84MiB / 3.871GiB, 0.25%, 1.84MB / 2.64MB, 770kB / 0B
OK,10,2,ba54cde571cb, func_basic-auth-plugin.1.zmckz1l6ga5ovu66j3n752iog, 0.00%, 2.883MiB / 3.871GiB, 0.07%, 2.95kB / 0B, 1.61MB / 0B
[2J[HOK,10,2,11069cb3a8a9, func_queue-worker.1.tj129aiqwiz6d1b0mcvm8jstf, 0.00%, 3.184MiB / 50MiB, 6.37%, 6.67kB / 6.91kB, 0B / 0B
OK,10,2,e43b0d0f6446, func_alertmanager.1.bj8l5scneb5vojy5a3ylm32o9, 0.09%, 9.332MiB / 50MiB, 18.66%, 3.94kB / 1.26kB, 4.57MB / 0B
OK,10,2,8883699116b6, func_prometheus.1.xtf4kl6y5binong6at3ipla9j, 0.14%, 21.71MiB / 500MiB, 4.34%, 46.4kB / 9.35kB, 27.7MB / 0B
OK,10,2,604deabc917b, func_gateway.1.i6ropav5ril9scchhhi9axpdr, 19.53%, 8.164MiB / 3.871GiB, 0.21%, 2.75MB / 1.96MB, 582kB / 0B
OK,10,2,cd9a2a6184d8, func_nats.1.autl5vvyy22csefo17ziptvqc, 0.17%, 4.125MiB / 125MiB, 3.30%, 16.3kB / 8.49kB, 1.22MB / 0B
OK,10,2,ffada384d61a, func_faas-swarm.1.nssrquk7czomi4x3qa5hie7rq, 125.76%, 9.844MiB / 3.871GiB, 0.25%, 1.91MB / 2.74MB, 770kB / 0B
OK,10,2,ba54cde571cb, func_basic-auth-plugin.1.zmckz1l6ga5ovu66j3n752iog, 0.00%, 2.883MiB / 3.871GiB, 0.07%, 2.95kB / 0B, 1.61MB / 0B
[2J[HOK,10,2,11069cb3a8a9, func_queue-worker.1.tj129aiqwiz6d1b0mcvm8jstf, 0.00%, 3.184MiB / 50MiB, 6.37%, 6.67kB / 6.91kB, 0B / 0B
OK,10,2,e43b0d0f6446, func_alertmanager.1.bj8l5scneb5vojy5a3ylm32o9, 0.09%, 9.332MiB / 50MiB, 18.66%, 3.94kB / 1.26kB, 4.57MB / 0B
OK,10,2,8883699116b6, func_prometheus.1.xtf4kl6y5binong6at3ipla9j, 0.14%, 21.71MiB / 500MiB, 4.34%, 46.4kB / 9.35kB, 27.7MB / 0B
OK,10,2,604deabc917b, func_gateway.1.i6ropav5ril9scchhhi9axpdr, 19.53%, 8.164MiB / 3.871GiB, 0.21%, 2.75MB / 1.96MB, 582kB / 0B
OK,10,2,cd9a2a6184d8, func_nats.1.autl5vvyy22csefo17ziptvqc, 0.17%, 4.125MiB / 125MiB, 3.30%, 16.3kB / 8.49kB, 1.22MB / 0B
OK,10,2,ffada384d61a, func_faas-swarm.1.nssrquk7czomi4x3qa5hie7rq, 125.76%, 9.844MiB / 3.871GiB, 0.25%, 1.91MB / 2.74MB, 770kB / 0B
OK,10,2,ba54cde571cb, func_basic-auth-plugin.1.zmckz1l6ga5ovu66j3n752iog, 0.00%, 2.883MiB / 3.871GiB, 0.07%, 2.95kB / 0B, 1.61MB / 0B
[2J[HOK,10,2,11069cb3a8a9, func_queue-worker.1.tj129aiqwiz6d1b0mcvm8jstf, 0.00%, 3.184MiB / 50MiB, 6.37%, 6.67kB / 6.91kB, 0B / 0B
OK,10,2,e43b0d0f6446, func_alertmanager.1.bj8l5scneb5vojy5a3ylm32o9, 0.08%, 9.332MiB / 50MiB, 18.66%, 3.94kB / 1.26kB, 4.57MB / 0B
OK,10,2,8883699116b6, func_prometheus.1.xtf4kl6y5binong6at3ipla9j, 1.20%, 21.71MiB / 500MiB, 4.34%, 46.4kB / 9.35kB, 27.7MB / 0B
OK,10,2,604deabc917b, func_gateway.1.i6ropav5ril9scchhhi9axpdr, 18.78%, 8.168MiB / 3.871GiB, 0.21%, 2.85MB / 2.03MB, 582kB / 0B
OK,10,2,cd9a2a6184d8, func_nats.1.autl5vvyy22csefo17ziptvqc, 0.15%, 4.133MiB / 125MiB, 3.31%, 16.5kB / 8.6kB, 1.22MB / 0B
OK,10,2,ffada384d61a, func_faas-swarm.1.nssrquk7czomi4x3qa5hie7rq, 120.28%, 9.891MiB / 3.871GiB, 0.25%, 1.98MB / 2.83MB, 770kB / 0B
OK,10,2,ba54cde571cb, func_basic-auth-plugin.1.zmckz1l6ga5ovu66j3n752iog, 0.00%, 2.883MiB / 3.871GiB, 0.07%, 2.95kB / 0B, 1.61MB / 0B
[2J[HOK,10,2,11069cb3a8a9, func_queue-worker.1.tj129aiqwiz6d1b0mcvm8jstf, 0.00%, 3.184MiB / 50MiB, 6.37%, 6.67kB / 6.91kB, 0B / 0B
OK,10,2,e43b0d0f6446, func_alertmanager.1.bj8l5scneb5vojy5a3ylm32o9, 0.08%, 9.332MiB / 50MiB, 18.66%, 3.94kB / 1.26kB, 4.57MB / 0B
OK,10,2,8883699116b6, func_prometheus.1.xtf4kl6y5binong6at3ipla9j, 1.20%, 21.71MiB / 500MiB, 4.34%, 46.4kB / 9.35kB, 27.7MB / 0B
OK,10,2,604deabc917b, func_gateway.1.i6ropav5ril9scchhhi9axpdr, 18.78%, 8.168MiB / 3.871GiB, 0.21%, 2.85MB / 2.03MB, 582kB / 0B
OK,10,2,cd9a2a6184d8, func_nats.1.autl5vvyy22csefo17ziptvqc, 0.15%, 4.133MiB / 125MiB, 3.31%, 16.5kB / 8.6kB, 1.22MB / 0B
OK,10,2,ffada384d61a, func_faas-swarm.1.nssrquk7czomi4x3qa5hie7rq, 120.28%, 9.891MiB / 3.871GiB, 0.25%, 1.98MB / 2.83MB, 770kB / 0B
OK,10,2,ba54cde571cb, func_basic-auth-plugin.1.zmckz1l6ga5ovu66j3n752iog, 0.00%, 2.883MiB / 3.871GiB, 0.07%, 2.95kB / 0B, 1.61MB / 0B
[2J[HOK,10,2,11069cb3a8a9, func_queue-worker.1.tj129aiqwiz6d1b0mcvm8jstf, 0.03%, 3.184MiB / 50MiB, 6.37%, 6.77kB / 7.14kB, 0B / 0B
OK,10,2,e43b0d0f6446, func_alertmanager.1.bj8l5scneb5vojy5a3ylm32o9, 0.10%, 9.332MiB / 50MiB, 18.66%, 3.94kB / 1.26kB, 4.57MB / 0B
OK,10,2,8883699116b6, func_prometheus.1.xtf4kl6y5binong6at3ipla9j, 0.01%, 21.71MiB / 500MiB, 4.34%, 46.4kB / 9.35kB, 27.7MB / 0B
OK,10,2,604deabc917b, func_gateway.1.i6ropav5ril9scchhhi9axpdr, 17.23%, 8.176MiB / 3.871GiB, 0.21%, 2.94MB / 2.09MB, 582kB / 0B
OK,10,2,cd9a2a6184d8, func_nats.1.autl5vvyy22csefo17ziptvqc, 0.15%, 4.141MiB / 125MiB, 3.31%, 16.8kB / 8.7kB, 1.22MB / 0B
OK,10,2,ffada384d61a, func_faas-swarm.1.nssrquk7czomi4x3qa5hie7rq, 116.76%, 9.898MiB / 3.871GiB, 0.25%, 2.05MB / 2.93MB, 770kB / 0B
OK,10,2,ba54cde571cb, func_basic-auth-plugin.1.zmckz1l6ga5ovu66j3n752iog, 0.00%, 2.883MiB / 3.871GiB, 0.07%, 2.95kB / 0B, 1.61MB / 0B
[2J[HOK,10,2,11069cb3a8a9, func_queue-worker.1.tj129aiqwiz6d1b0mcvm8jstf, 0.03%, 3.184MiB / 50MiB, 6.37%, 6.77kB / 7.14kB, 0B / 0B
OK,10,2,e43b0d0f6446, func_alertmanager.1.bj8l5scneb5vojy5a3ylm32o9, 0.10%, 9.332MiB / 50MiB, 18.66%, 3.94kB / 1.26kB, 4.57MB / 0B
OK,10,2,8883699116b6, func_prometheus.1.xtf4kl6y5binong6at3ipla9j, 0.01%, 21.71MiB / 500MiB, 4.34%, 46.4kB / 9.35kB, 27.7MB / 0B
OK,10,2,604deabc917b, func_gateway.1.i6ropav5ril9scchhhi9axpdr, 17.23%, 8.176MiB / 3.871GiB, 0.21%, 2.94MB / 2.09MB, 582kB / 0B
OK,10,2,cd9a2a6184d8, func_nats.1.autl5vvyy22csefo17ziptvqc, 0.15%, 4.141MiB / 125MiB, 3.31%, 16.8kB / 8.7kB, 1.22MB / 0B
OK,10,2,ffada384d61a, func_faas-swarm.1.nssrquk7czomi4x3qa5hie7rq, 116.76%, 9.898MiB / 3.871GiB, 0.25%, 2.05MB / 2.93MB, 770kB / 0B
OK,10,2,ba54cde571cb, func_basic-auth-plugin.1.zmckz1l6ga5ovu66j3n752iog, 0.00%, 2.883MiB / 3.871GiB, 0.07%, 2.95kB / 0B, 1.61MB / 0B
[2J[HOK,10,2,11069cb3a8a9, func_queue-worker.1.tj129aiqwiz6d1b0mcvm8jstf, 0.03%, 3.184MiB / 50MiB, 6.37%, 6.77kB / 7.14kB, 0B / 0B
OK,10,2,e43b0d0f6446, func_alertmanager.1.bj8l5scneb5vojy5a3ylm32o9, 0.08%, 9.332MiB / 50MiB, 18.66%, 3.94kB / 1.26kB, 4.57MB / 0B
OK,10,2,8883699116b6, func_prometheus.1.xtf4kl6y5binong6at3ipla9j, 0.14%, 21.71MiB / 500MiB, 4.34%, 48.5kB / 9.73kB, 27.7MB / 0B
OK,10,2,604deabc917b, func_gateway.1.i6ropav5ril9scchhhi9axpdr, 17.23%, 8.176MiB / 3.871GiB, 0.21%, 2.94MB / 2.09MB, 582kB / 0B
OK,10,2,cd9a2a6184d8, func_nats.1.autl5vvyy22csefo17ziptvqc, 0.15%, 4.141MiB / 125MiB, 3.31%, 16.8kB / 8.7kB, 1.22MB / 0B
OK,10,2,ffada384d61a, func_faas-swarm.1.nssrquk7czomi4x3qa5hie7rq, 116.76%, 9.898MiB / 3.871GiB, 0.25%, 2.05MB / 2.93MB, 770kB / 0B
OK,10,2,ba54cde571cb, func_basic-auth-plugin.1.zmckz1l6ga5ovu66j3n752iog, 0.00%, 2.883MiB / 3.871GiB, 0.07%, 2.95kB / 0B, 1.61MB / 0B
[2J[HOK,10,2,11069cb3a8a9, func_queue-worker.1.tj129aiqwiz6d1b0mcvm8jstf, 0.00%, 3.184MiB / 50MiB, 6.37%, 6.77kB / 7.14kB, 0B / 0B
OK,10,2,e43b0d0f6446, func_alertmanager.1.bj8l5scneb5vojy5a3ylm32o9, 0.08%, 9.332MiB / 50MiB, 18.66%, 3.94kB / 1.26kB, 4.57MB / 0B
OK,10,2,8883699116b6, func_prometheus.1.xtf4kl6y5binong6at3ipla9j, 0.14%, 21.71MiB / 500MiB, 4.34%, 48.5kB / 9.73kB, 27.7MB / 0B
OK,10,2,604deabc917b, func_gateway.1.i6ropav5ril9scchhhi9axpdr, 19.88%, 8.176MiB / 3.871GiB, 0.21%, 3.03MB / 2.16MB, 582kB / 0B
OK,10,2,cd9a2a6184d8, func_nats.1.autl5vvyy22csefo17ziptvqc, 0.14%, 4.145MiB / 125MiB, 3.32%, 16.8kB / 8.7kB, 1.22MB / 0B
OK,10,2,ffada384d61a, func_faas-swarm.1.nssrquk7czomi4x3qa5hie7rq, 125.09%, 9.902MiB / 3.871GiB, 0.25%, 2.11MB / 3.01MB, 770kB / 0B
OK,10,2,ba54cde571cb, func_basic-auth-plugin.1.zmckz1l6ga5ovu66j3n752iog, 0.00%, 2.883MiB / 3.871GiB, 0.07%, 2.95kB / 0B, 1.61MB / 0B
[2J[HOK,10,2,11069cb3a8a9, func_queue-worker.1.tj129aiqwiz6d1b0mcvm8jstf, 0.00%, 3.184MiB / 50MiB, 6.37%, 6.77kB / 7.14kB, 0B / 0B
OK,10,2,e43b0d0f6446, func_alertmanager.1.bj8l5scneb5vojy5a3ylm32o9, 0.08%, 9.332MiB / 50MiB, 18.66%, 3.94kB / 1.26kB, 4.57MB / 0B
OK,10,2,8883699116b6, func_prometheus.1.xtf4kl6y5binong6at3ipla9j, 0.14%, 21.71MiB / 500MiB, 4.34%, 48.5kB / 9.73kB, 27.7MB / 0B
OK,10,2,604deabc917b, func_gateway.1.i6ropav5ril9scchhhi9axpdr, 19.88%, 8.176MiB / 3.871GiB, 0.21%, 3.03MB / 2.16MB, 582kB / 0B
OK,10,2,cd9a2a6184d8, func_nats.1.autl5vvyy22csefo17ziptvqc, 0.14%, 4.145MiB / 125MiB, 3.32%, 16.8kB / 8.7kB, 1.22MB / 0B
OK,10,2,ffada384d61a, func_faas-swarm.1.nssrquk7czomi4x3qa5hie7rq, 125.09%, 9.902MiB / 3.871GiB, 0.25%, 2.11MB / 3.01MB, 770kB / 0B
OK,10,2,ba54cde571cb, func_basic-auth-plugin.1.zmckz1l6ga5ovu66j3n752iog, 0.00%, 2.883MiB / 3.871GiB, 0.07%, 2.95kB / 0B, 1.61MB / 0B
[2J[HOK,10,2,11069cb3a8a9, func_queue-worker.1.tj129aiqwiz6d1b0mcvm8jstf, 0.00%, 3.184MiB / 50MiB, 6.37%, 6.77kB / 7.14kB, 0B / 0B
OK,10,2,e43b0d0f6446, func_alertmanager.1.bj8l5scneb5vojy5a3ylm32o9, 0.10%, 9.332MiB / 50MiB, 18.66%, 3.94kB / 1.26kB, 4.57MB / 0B
OK,10,2,8883699116b6, func_prometheus.1.xtf4kl6y5binong6at3ipla9j, 0.00%, 21.71MiB / 500MiB, 4.34%, 48.5kB / 9.73kB, 27.7MB / 0B
OK,10,2,604deabc917b, func_gateway.1.i6ropav5ril9scchhhi9axpdr, 20.39%, 8.18MiB / 3.871GiB, 0.21%, 3.13MB / 2.24MB, 582kB / 0B
OK,10,2,cd9a2a6184d8, func_nats.1.autl5vvyy22csefo17ziptvqc, 0.21%, 4.145MiB / 125MiB, 3.32%, 16.8kB / 8.7kB, 1.22MB / 0B
OK,10,2,ffada384d61a, func_faas-swarm.1.nssrquk7czomi4x3qa5hie7rq, 134.74%, 9.91MiB / 3.871GiB, 0.25%, 2.18MB / 3.1MB, 770kB / 0B
OK,10,2,ba54cde571cb, func_basic-auth-plugin.1.zmckz1l6ga5ovu66j3n752iog, 0.00%, 2.883MiB / 3.871GiB, 0.07%, 2.95kB / 0B, 1.61MB / 0B
[2J[HOK,10,2,11069cb3a8a9, func_queue-worker.1.tj129aiqwiz6d1b0mcvm8jstf, 0.00%, 3.184MiB / 50MiB, 6.37%, 6.77kB / 7.14kB, 0B / 0B
OK,10,2,e43b0d0f6446, func_alertmanager.1.bj8l5scneb5vojy5a3ylm32o9, 0.10%, 9.332MiB / 50MiB, 18.66%, 3.94kB / 1.26kB, 4.57MB / 0B
OK,10,2,8883699116b6, func_prometheus.1.xtf4kl6y5binong6at3ipla9j, 0.00%, 21.71MiB / 500MiB, 4.34%, 48.5kB / 9.73kB, 27.7MB / 0B
OK,10,2,604deabc917b, func_gateway.1.i6ropav5ril9scchhhi9axpdr, 20.39%, 8.18MiB / 3.871GiB, 0.21%, 3.13MB / 2.24MB, 582kB / 0B
OK,10,2,cd9a2a6184d8, func_nats.1.autl5vvyy22csefo17ziptvqc, 0.21%, 4.145MiB / 125MiB, 3.32%, 16.8kB / 8.7kB, 1.22MB / 0B
OK,10,2,ffada384d61a, func_faas-swarm.1.nssrquk7czomi4x3qa5hie7rq, 134.74%, 9.91MiB / 3.871GiB, 0.25%, 2.18MB / 3.1MB, 770kB / 0B
OK,10,2,ba54cde571cb, func_basic-auth-plugin.1.zmckz1l6ga5ovu66j3n752iog, 0.00%, 2.883MiB / 3.871GiB, 0.07%, 2.95kB / 0B, 1.61MB / 0B
[2J[HOK,10,2,11069cb3a8a9, func_queue-worker.1.tj129aiqwiz6d1b0mcvm8jstf, 0.00%, 3.184MiB / 50MiB, 6.37%, 6.77kB / 7.14kB, 0B / 0B
OK,10,2,e43b0d0f6446, func_alertmanager.1.bj8l5scneb5vojy5a3ylm32o9, 0.11%, 9.332MiB / 50MiB, 18.66%, 3.94kB / 1.26kB, 4.57MB / 0B
OK,10,2,8883699116b6, func_prometheus.1.xtf4kl6y5binong6at3ipla9j, 0.25%, 21.71MiB / 500MiB, 4.34%, 48.5kB / 9.73kB, 27.7MB / 0B
OK,10,2,604deabc917b, func_gateway.1.i6ropav5ril9scchhhi9axpdr, 16.55%, 8.184MiB / 3.871GiB, 0.21%, 3.23MB / 2.3MB, 582kB / 0B
OK,10,2,cd9a2a6184d8, func_nats.1.autl5vvyy22csefo17ziptvqc, 0.25%, 4.152MiB / 125MiB, 3.32%, 17.3kB / 9.09kB, 1.22MB / 0B
OK,10,2,ffada384d61a, func_faas-swarm.1.nssrquk7czomi4x3qa5hie7rq, 109.85%, 9.914MiB / 3.871GiB, 0.25%, 2.25MB / 3.19MB, 770kB / 0B
OK,10,2,ba54cde571cb, func_basic-auth-plugin.1.zmckz1l6ga5ovu66j3n752iog, 0.00%, 2.883MiB / 3.871GiB, 0.07%, 2.95kB / 0B, 1.61MB / 0B
[2J[HOK,10,2,11069cb3a8a9, func_queue-worker.1.tj129aiqwiz6d1b0mcvm8jstf, 0.00%, 3.184MiB / 50MiB, 6.37%, 6.77kB / 7.14kB, 0B / 0B
OK,10,2,e43b0d0f6446, func_alertmanager.1.bj8l5scneb5vojy5a3ylm32o9, 0.11%, 9.332MiB / 50MiB, 18.66%, 3.94kB / 1.26kB, 4.57MB / 0B
OK,10,2,8883699116b6, func_prometheus.1.xtf4kl6y5binong6at3ipla9j, 0.25%, 21.71MiB / 500MiB, 4.34%, 48.5kB / 9.73kB, 27.7MB / 0B
OK,10,2,604deabc917b, func_gateway.1.i6ropav5ril9scchhhi9axpdr, 16.55%, 8.184MiB / 3.871GiB, 0.21%, 3.23MB / 2.3MB, 582kB / 0B
OK,10,2,cd9a2a6184d8, func_nats.1.autl5vvyy22csefo17ziptvqc, 0.25%, 4.152MiB / 125MiB, 3.32%, 17.3kB / 9.09kB, 1.22MB / 0B
OK,10,2,ffada384d61a, func_faas-swarm.1.nssrquk7czomi4x3qa5hie7rq, 109.85%, 9.914MiB / 3.871GiB, 0.25%, 2.25MB / 3.19MB, 770kB / 0B
OK,10,2,ba54cde571cb, func_basic-auth-plugin.1.zmckz1l6ga5ovu66j3n752iog, 0.00%, 2.883MiB / 3.871GiB, 0.07%, 2.95kB / 0B, 1.61MB / 0B
[2J[HOK,10,2,11069cb3a8a9, func_queue-worker.1.tj129aiqwiz6d1b0mcvm8jstf, 0.03%, 3.184MiB / 50MiB, 6.37%, 6.88kB / 7.37kB, 0B / 0B
OK,10,2,e43b0d0f6446, func_alertmanager.1.bj8l5scneb5vojy5a3ylm32o9, 0.11%, 9.332MiB / 50MiB, 18.66%, 3.94kB / 1.26kB, 4.57MB / 0B
OK,10,2,8883699116b6, func_prometheus.1.xtf4kl6y5binong6at3ipla9j, 1.16%, 21.72MiB / 500MiB, 4.34%, 48.5kB / 9.73kB, 27.7MB / 0B
OK,10,2,604deabc917b, func_gateway.1.i6ropav5ril9scchhhi9axpdr, 16.75%, 8.188MiB / 3.871GiB, 0.21%, 3.31MB / 2.37MB, 582kB / 0B
OK,10,2,cd9a2a6184d8, func_nats.1.autl5vvyy22csefo17ziptvqc, 0.21%, 4.156MiB / 125MiB, 3.33%, 17.6kB / 9.24kB, 1.22MB / 0B
OK,10,2,ffada384d61a, func_faas-swarm.1.nssrquk7czomi4x3qa5hie7rq, 118.26%, 9.918MiB / 3.871GiB, 0.25%, 2.32MB / 3.29MB, 770kB / 0B
OK,10,2,ba54cde571cb, func_basic-auth-plugin.1.zmckz1l6ga5ovu66j3n752iog, 0.00%, 2.883MiB / 3.871GiB, 0.07%, 2.95kB / 0B, 1.61MB / 0B
[2J[HOK,10,2,11069cb3a8a9, func_queue-worker.1.tj129aiqwiz6d1b0mcvm8jstf, 0.03%, 3.184MiB / 50MiB, 6.37%, 6.88kB / 7.37kB, 0B / 0B
OK,10,2,e43b0d0f6446, func_alertmanager.1.bj8l5scneb5vojy5a3ylm32o9, 0.11%, 9.332MiB / 50MiB, 18.66%, 3.94kB / 1.26kB, 4.57MB / 0B
OK,10,2,8883699116b6, func_prometheus.1.xtf4kl6y5binong6at3ipla9j, 1.16%, 21.72MiB / 500MiB, 4.34%, 48.5kB / 9.73kB, 27.7MB / 0B
OK,10,2,604deabc917b, func_gateway.1.i6ropav5ril9scchhhi9axpdr, 16.75%, 8.188MiB / 3.871GiB, 0.21%, 3.31MB / 2.37MB, 582kB / 0B
OK,10,2,cd9a2a6184d8, func_nats.1.autl5vvyy22csefo17ziptvqc, 0.21%, 4.156MiB / 125MiB, 3.33%, 17.6kB / 9.24kB, 1.22MB / 0B
OK,10,2,ffada384d61a, func_faas-swarm.1.nssrquk7czomi4x3qa5hie7rq, 118.26%, 9.918MiB / 3.871GiB, 0.25%, 2.32MB / 3.29MB, 770kB / 0B
OK,10,2,ba54cde571cb, func_basic-auth-plugin.1.zmckz1l6ga5ovu66j3n752iog, 0.00%, 2.883MiB / 3.871GiB, 0.07%, 2.95kB / 0B, 1.61MB / 0B
